Network Category,Time Step,Robot ID,X, Y,Degree, SD Est
12-Ring_n+2,193,9,-48,0,6,6
12-Ring_n+2,193,10,-41.569218,24,6,6
12-Ring_n+2,193,11,-20.784609,36,6,6
12-Ring_n+2,194,0,0,48,6,6
12-Ring_n+2,194,1,20.784609,36,6,6
12-Ring_n+2,194,2,41.569218,24,6,6
12-Ring_n+2,194,3,48,0,6,6
12-Ring_n+2,194,4,41.569218,-24,6,6
12-Ring_n+2,194,5,20.784609,-36,6,6
12-Ring_n+2,194,6,0,-48,6,6
12-Ring_n+2,194,7,-20.784609,-36,6,6
12-Ring_n+2,194,8,-41.569218,-24,6,6
12-Ring_n+2,194,9,-48,0,6,6
12-Ring_n+2,194,10,-41.569218,24,6,6
12-Ring_n+2,194,11,-20.784609,36,6,6
12-Ring_n+2,195,0,0,48,6,6
12-Ring_n+2,195,1,20.784609,36,6,6
12-Ring_n+2,195,2,41.569218,24,6,6
12-Ring_n+2,195,3,48,0,6,6
12-Ring_n+2,195,4,41.569218,-24,6,6
12-Ring_n+2,195,5,20.784609,-36,6,6
12-Ring_n+2,195,6,0,-48,6,6
12-Ring_n+2,195,7,-20.784609,-36,6,6
12-Ring_n+2,195,8,-41.569218,-24,6,6
12-Ring_n+2,195,9,-48,0,6,6
12-Ring_n+2,195,10,-41.569218,24,6,6
12-Ring_n+2,195,11,-20.784609,36,6,6
12-Ring_n+2,196,0,0,48,6,6
12-Ring_n+2,196,1,20.784609,36,6,6
12-Ring_n+2,196,2,41.569218,24,6,6
12-Ring_n+2,196,3,48,0,6,6
12-Ring_n+2,196,4,41.569218,-24,6,6
12-Ring_n+2,196,5,20.784609,-36,6,6
12-Ring_n+2,196,6,0,-48,6,6
12-Ring_n+2,196,7,-20.784609,-36,6,6
12-Ring_n+2,196,8,-41.569218,-24,6,6
12-Ring_n+2,196,9,-48,0,6,6
12-Ring_n+2,196,10,-41.569218,24,6,6
12-Ring_n+2,196,11,-20.784609,36,6,6
12-Ring_n+2,197,0,0,48,6,6
12-Ring_n+2,197,1,20.784609,36,6,6
12-Ring_n+2,197,2,41.569218,24,6,6
12-Ring_n+2,197,3,48,0,6,6
12-Ring_n+2,197,4,41.569218,-24,6,6
12-Ring_n+2,197,5,20.784609,-36,6,6
12-Ring_n+2,197,6,0,-48,6,6
12-Ring_n+2,197,7,-20.784609,-36,6,6
12-Ring_n+2,197,8,-41.569218,-24,6,6
12-Ring_n+2,197,9,-48,0,6,6
12-Ring_n+2,197,10,-41.569218,24,6,6
12-Ring_n+2,197,11,-20.784609,36,6,6
12-Ring_n+2,198,0,0,48,6,6
12-Ring_n+2,198,1,20.784609,36,6,6
12-Ring_n+2,198,2,41.569218,24,6,6
12-Ring_n+2,198,3,48,0,6,6
12-Ring_n+2,198,4,41.569218,-24,6,6
12-Ring_n+2,198,5,20.784609,-36,6,6
12-Ring_n+2,198,6,0,-48,6,6
12-Ring_n+2,198,7,-20.784609,-36,6,6
12-Ring_n+2,198,8,-41.569218,-24,6,6
12-Ring_n+2,198,9,-48,0,6,6
12-Ring_n+2,198,10,-41.569218,24,6,6
12-Ring_n+2,198,11,-20.784609,36,6,6
12-Ring_n+2,199,0,0,48,6,6
12-Ring_n+2,199,1,20.784609,36,6,6
12-Ring_n+2,199,2,41.569218,24,6,6
12-Ring_n+2,199,3,48,0,6,6
12-Ring_n+2,199,4,41.569218,-24,6,6
12-Ring_n+2,199,5,20.784609,-36,6,6
12-Ring_n+2,199,6,0,-48,6,6
12-Ring_n+2,199,7,-20.784609,-36,6,6
12-Ring_n+2,199,8,-41.569218,-24,6,6
12-Ring_n+2,199,9,-48,0,6,6
12-Ring_n+2,199,10,-41.569218,24,6,6
12-Ring_n+2,199,11,-20.784609,36,6,6
12-Torus Typology,1,0,-50,0,3,2.8666668
12-Torus Typology,1,1,50,0,3,2.8666668
12-Torus Typology,1,2,25,-42.5,3,2.8666668
12-Torus Typology,1,3,-25,-42.5,3,2.8666668
12-Torus Typology,1,4,25,42.5,3,2.8666668
12-Torus Typology,1,5,-25,42.5,3,2.8666668
12-Torus Typology,1,6,-100,0,1,1.4000001
12-Torus Typology,1,7,100,0,1,1.4000001
12-Torus Typology,1,8,50,86.60254,1,1.4000001
12-Torus Typology,1,9,50,-86.60254,1,1.4000001
12-Torus Typology,1,10,-50,86.60254,1,1.4000001
12-Torus Typology,1,11,-50,-86.60254,1,1.4000001
12-Torus Typology,2,0,-50,0,3,2.8666668
12-Torus Typology,2,1,50,0,3,2.8666668
12-Torus Typology,2,2,25,-42.5,3,2.8666668
12-Torus Typology,2,3,-25,-42.5,3,2.8666668
12-Torus Typology,2,4,25,42.5,3,2.8666668
12-Torus Typology,2,5,-25,42.5,3,2.8666668
12-Torus Typology,2,6,-100,0,1,1.4000001
12-Torus Typology,2,7,100,0,1,1.4000001
12-Torus Typology,2,8,50,86.60254,1,1.4000001
12-Torus Typology,2,9,50,-86.60254,1,1.4000001
12-Torus Typology,2,10,-50,86.60254,1,1.4000001
12-Torus Typology,2,11,-50,-86.60254,1,1.4000001
12-Torus Typology,3,0,-50,0,3,2.8666668
12-Torus Typology,3,1,50,0,3,2.8666668
12-Torus Typology,3,2,25,-42.5,3,2.8666668
12-Torus Typology,3,3,-25,-42.5,3,2.8666668
12-Torus Typology,3,4,25,42.5,3,2.8666668
12-Torus Typology,3,5,-25,42.5,3,2.8666668
12-Torus Typology,3,6,-100,0,1,1.4000001
12-Torus Typology,3,7,100,0,1,1.4000001
12-Torus Typology,3,8,50,86.60254,1,1.4000001
12-Torus Typology,3,9,50,-86.60254,1,1.4000001
12-Torus Typology,3,10,-50,86.60254,1,1.4000001
12-Torus Typology,3,11,-50,-86.60254,1,1.4000001
12-Torus Typology,4,0,-50,0,3,2.8666668
12-Torus Typology,4,1,50,0,3,2.8666668
12-Torus Typology,4,2,25,-42.5,3,2.8666668
12-Torus Typology,4,3,-25,-42.5,3,2.8666668
12-Torus Typology,4,4,25,42.5,3,2.8666668
12-Torus Typology,4,5,-25,42.5,3,2.8666668
12-Torus Typology,4,6,-100,0,1,1.4000001
12-Torus Typology,4,7,100,0,1,1.4000001
12-Torus Typology,4,8,50,86.60254,1,1.4000001
12-Torus Typology,4,9,50,-86.60254,1,1.4000001
12-Torus Typology,4,10,-50,86.60254,1,1.4000001
12-Torus Typology,4,11,-50,-86.60254,1,1.4000001
12-Torus Typology,5,0,-50,0,3,2.8666668
12-Torus Typology,5,1,50,0,3,2.8666668
12-Torus Typology,5,2,25,-42.5,3,2.8666668
12-Torus Typology,5,3,-25,-42.5,3,2.8666668
12-Torus Typology,5,4,25,42.5,3,2.8666668
12-Torus Typology,5,5,-25,42.5,3,2.8666668
12-Torus Typology,5,6,-100,0,1,1.4000001
12-Torus Typology,5,7,100,0,1,1.4000001
12-Torus Typology,5,8,50,86.60254,1,1.4000001
12-Torus Typology,5,9,50,-86.60254,1,1.4000001
12-Torus Typology,5,10,-50,86.60254,1,1.4000001
12-Torus Typology,5,11,-50,-86.60254,1,1.4000001
12-Torus Typology,6,0,-50,0,3,2.8666668
12-Torus Typology,6,1,50,0,3,2.8666668
12-Torus Typology,6,2,25,-42.5,3,2.8666668
12-Torus Typology,6,3,-25,-42.5,3,2.8666668
12-Torus Typology,6,4,25,42.5,3,2.8666668
12-Torus Typology,6,5,-25,42.5,3,2.8666668
12-Torus Typology,6,6,-100,0,1,1.4000001
12-Torus Typology,6,7,100,0,1,1.4000001
12-Torus Typology,6,8,50,86.60254,1,1.4000001
12-Torus Typology,6,9,50,-86.60254,1,1.4000001
12-Torus Typology,6,10,-50,86.60254,1,1.4000001
12-Torus Typology,6,11,-50,-86.60254,1,1.4000001
12-Torus Typology,7,0,-50,0,3,2.8666668
12-Torus Typology,7,1,50,0,3,2.8666668
12-Torus Typology,7,2,25,-42.5,3,2.8666668
12-Torus Typology,7,3,-25,-42.5,3,2.8666668
12-Torus Typology,7,4,25,42.5,3,2.8666668
12-Torus Typology,7,5,-25,42.5,3,2.8666668
12-Torus Typology,7,6,-100,0,1,1.4000001
12-Torus Typology,7,7,100,0,1,1.4000001
12-Torus Typology,7,8,50,86.60254,1,1.4000001
12-Torus Typology,7,9,50,-86.60254,1,1.4000001
12-Torus Typology,7,10,-50,86.60254,1,1.4000001
12-Torus Typology,7,11,-50,-86.60254,1,1.4000001
12-Torus Typology,8,0,-50,0,3,2.8666668
12-Torus Typology,8,1,50,0,3,2.8666668
12-Torus Typology,8,2,25,-42.5,3,2.8666668
12-Torus Typology,8,3,-25,-42.5,3,2.8666668
12-Torus Typology,8,4,25,42.5,3,2.8666668
12-Torus Typology,8,5,-25,42.5,3,2.8666668
12-Torus Typology,8,6,-100,0,1,1.4000001
12-Torus Typology,8,7,100,0,1,1.4000001
12-Torus Typology,8,8,50,86.60254,1,1.4000001
12-Torus Typology,8,9,50,-86.60254,1,1.4000001
12-Torus Typology,8,10,-50,86.60254,1,1.4000001
12-Torus Typology,8,11,-50,-86.60254,1,1.4000001
12-Torus Typology,9,0,-50,0,3,2.8666668
12-Torus Typology,9,1,50,0,3,2.8666668
12-Torus Typology,9,2,25,-42.5,3,2.8666668
12-Torus Typology,9,3,-25,-42.5,3,2.8666668
12-Torus Typology,9,4,25,42.5,3,2.8666668
12-Torus Typology,9,5,-25,42.5,3,2.8666668
12-Torus Typology,9,6,-100,0,1,1.4000001
12-Torus Typology,9,7,100,0,1,1.4000001
12-Torus Typology,9,8,50,86.60254,1,1.4000001
12-Torus Typology,9,9,50,-86.60254,1,1.4000001
12-Torus Typology,9,10,-50,86.60254,1,1.4000001
12-Torus Typology,9,11,-50,-86.60254,1,1.4000001
12-Torus Typology,10,0,-50,0,3,2.8666668
12-Torus Typology,10,1,50,0,3,2.8666668
12-Torus Typology,10,2,25,-42.5,3,2.8666668
12-Torus Typology,10,3,-25,-42.5,3,2.8666668
12-Torus Typology,10,4,25,42.5,3,2.8666668
12-Torus Typology,10,5,-25,42.5,3,2.8666668
12-Torus Typology,10,6,-100,0,1,1.4000001
12-Torus Typology,10,7,100,0,1,1.4000001
12-Torus Typology,10,8,50,86.60254,1,1.4000001
12-Torus Typology,10,9,50,-86.60254,1,1.4000001
12-Torus Typology,10,10,-50,86.60254,1,1.4000001
12-Torus Typology,10,11,-50,-86.60254,1,1.4000001
12-Torus Typology,11,0,-50,0,3,2.8666668
12-Torus Typology,11,1,50,0,3,2.8666668
12-Torus Typology,11,2,25,-42.5,3,2.8666668
12-Torus Typology,11,3,-25,-42.5,3,2.8666668
12-Torus Typology,11,4,25,42.5,3,2.8666668
12-Torus Typology,11,5,-25,42.5,3,2.8666668
12-Torus Typology,11,6,-100,0,1,1.4000001
12-Torus Typology,11,7,100,0,1,1.4000001
12-Torus Typology,11,8,50,86.60254,1,1.4000001
12-Torus Typology,11,9,50,-86.60254,1,1.4000001
12-Torus Typology,11,10,-50,86.60254,1,1.4000001
12-Torus Typology,11,11,-50,-86.60254,1,1.4000001
12-Torus Typology,12,0,-50,0,3,2.8666668
12-Torus Typology,12,1,50,0,3,2.8666668
12-Torus Typology,12,2,25,-42.5,3,2.8666668
12-Torus Typology,12,3,-25,-42.5,3,2.8666668
12-Torus Typology,12,4,25,42.5,3,2.8666668
12-Torus Typology,12,5,-25,42.5,3,2.8666668
12-Torus Typology,12,6,-100,0,1,1.4000001
12-Torus Typology,12,7,100,0,1,1.4000001
12-Torus Typology,12,8,50,86.60254,1,1.4000001
12-Torus Typology,12,9,50,-86.60254,1,1.4000001
12-Torus Typology,12,10,-50,86.60254,1,1.4000001
12-Torus Typology,12,11,-50,-86.60254,1,1.4000001
12-Torus Typology,13,0,-50,0,3,2.8666668
12-Torus Typology,13,1,50,0,3,2.8666668
12-Torus Typology,13,2,25,-42.5,3,2.8666668
12-Torus Typology,13,3,-25,-42.5,3,2.8666668
12-Torus Typology,13,4,25,42.5,3,2.8666668
12-Torus Typology,13,5,-25,42.5,3,2.8666668
12-Torus Typology,13,6,-100,0,1,1.4000001
12-Torus Typology,13,7,100,0,1,1.4000001
12-Torus Typology,13,8,50,86.60254,1,1.4000001
12-Torus Typology,13,9,50,-86.60254,1,1.4000001
12-Torus Typology,13,10,-50,86.60254,1,1.4000001
12-Torus Typology,13,11,-50,-86.60254,1,1.4000001
12-Torus Typology,14,0,-50,0,3,2.8666668
12-Torus Typology,14,1,50,0,3,2.8666668
12-Torus Typology,14,2,25,-42.5,3,2.8666668
12-Torus Typology,14,3,-25,-42.5,3,2.8666668
12-Torus Typology,14,4,25,42.5,3,2.8666668
12-Torus Typology,14,5,-25,42.5,3,2.8666668
12-Torus Typology,14,6,-100,0,1,1.4000001
12-Torus Typology,14,7,100,0,1,1.4000001
12-Torus Typology,14,8,50,86.60254,1,1.4000001
12-Torus Typology,14,9,50,-86.60254,1,1.4000001
12-Torus Typology,14,10,-50,86.60254,1,1.4000001
12-Torus Typology,14,11,-50,-86.60254,1,1.4000001
12-Torus Typology,15,0,-50,0,3,2.8666668
12-Torus Typology,15,1,50,0,3,2.8666668
12-Torus Typology,15,2,25,-42.5,3,2.8666668
12-Torus Typology,15,3,-25,-42.5,3,2.8666668
12-Torus Typology,15,4,25,42.5,3,2.8666668
12-Torus Typology,15,5,-25,42.5,3,2.8666668
12-Torus Typology,15,6,-100,0,1,1.4000001
12-Torus Typology,15,7,100,0,1,1.4000001
12-Torus Typology,15,8,50,86.60254,1,1.4000001
12-Torus Typology,15,9,50,-86.60254,1,1.4000001
12-Torus Typology,15,10,-50,86.60254,1,1.4000001
12-Torus Typology,15,11,-50,-86.60254,1,1.4000001
12-Torus Typology,16,0,-50,0,3,2.8666668
12-Torus Typology,16,1,50,0,3,2.8666668
12-Torus Typology,16,2,25,-42.5,3,2.8666668
12-Torus Typology,16,3,-25,-42.5,3,2.8666668
12-Torus Typology,16,4,25,42.5,3,2.8666668
12-Torus Typology,16,5,-25,42.5,3,2.8666668
12-Torus Typology,16,6,-100,0,1,1.4000001
12-Torus Typology,16,7,100,0,1,1.4000001
12-Torus Typology,16,8,50,86.60254,1,1.4000001
12-Torus Typology,16,9,50,-86.60254,1,1.4000001
12-Torus Typology,16,10,-50,86.60254,1,1.4000001
12-Torus Typology,16,11,-50,-86.60254,1,1.4000001
12-Torus Typology,17,0,-50,0,3,2.8666668
12-Torus Typology,17,1,50,0,3,2.8666668
12-Torus Typology,17,2,25,-42.5,3,2.8666668
12-Torus Typology,17,3,-25,-42.5,3,2.8666668
12-Torus Typology,17,4,25,42.5,3,2.8666668
12-Torus Typology,17,5,-25,42.5,3,2.8666668
12-Torus Typology,17,6,-100,0,1,1.4000001
12-Torus Typology,17,7,100,0,1,1.4000001
12-Torus Typology,17,8,50,86.60254,1,1.4000001
12-Torus Typology,17,9,50,-86.60254,1,1.4000001
12-Torus Typology,17,10,-50,86.60254,1,1.4000001
12-Torus Typology,17,11,-50,-86.60254,1,1.4000001
12-Torus Typology,18,0,-50,0,3,2.8666668
12-Torus Typology,18,1,50,0,3,2.8666668
12-Torus Typology,18,2,25,-42.5,3,2.8666668
12-Torus Typology,18,3,-25,-42.5,3,2.8666668
12-Torus Typology,18,4,25,42.5,3,2.8666668
12-Torus Typology,18,5,-25,42.5,3,2.8666668
12-Torus Typology,18,6,-100,0,1,1.4000001
12-Torus Typology,18,7,100,0,1,1.4000001
12-Torus Typology,18,8,50,86.60254,1,1.4000001
12-Torus Typology,18,9,50,-86.60254,1,1.4000001
12-Torus Typology,18,10,-50,86.60254,1,1.4000001
12-Torus Typology,18,11,-50,-86.60254,1,1.4000001
12-Torus Typology,19,0,-50,0,3,2.8666668
12-Torus Typology,19,1,50,0,3,2.8666668
12-Torus Typology,19,2,25,-42.5,3,2.8666668
12-Torus Typology,19,3,-25,-42.5,3,2.8666668
12-Torus Typology,19,4,25,42.5,3,2.8666668
12-Torus Typology,19,5,-25,42.5,3,2.8666668
12-Torus Typology,19,6,-100,0,1,1.4000001
12-Torus Typology,19,7,100,0,1,1.4000001
12-Torus Typology,19,8,50,86.60254,1,1.4000001
12-Torus Typology,19,9,50,-86.60254,1,1.4000001
12-Torus Typology,19,10,-50,86.60254,1,1.4000001
12-Torus Typology,19,11,-50,-86.60254,1,1.4000001
12-Torus Typology,20,0,-50,0,3,2.8666668
12-Torus Typology,20,1,50,0,3,2.8666668
12-Torus Typology,20,2,25,-42.5,3,2.8666668
12-Torus Typology,20,3,-25,-42.5,3,2.8666668
12-Torus Typology,20,4,25,42.5,3,2.8666668
12-Torus Typology,20,5,-25,42.5,3,2.8666668
12-Torus Typology,20,6,-100,0,1,1.4000001
12-Torus Typology,20,7,100,0,1,1.4000001
12-Torus Typology,20,8,50,86.60254,1,1.4000001
12-Torus Typology,20,9,50,-86.60254,1,1.4000001
12-Torus Typology,20,10,-50,86.60254,1,1.4000001
12-Torus Typology,20,11,-50,-86.60254,1,1.4000001
12-Torus Typology,21,0,-50,0,3,2.8666668
12-Torus Typology,21,1,50,0,3,2.8666668
12-Torus Typology,21,2,25,-42.5,3,2.8666668
12-Torus Typology,21,3,-25,-42.5,3,2.8666668
12-Torus Typology,21,4,25,42.5,3,2.8666668
12-Torus Typology,21,5,-25,42.5,3,2.8666668
12-Torus Typology,21,6,-100,0,1,1.4000001
12-Torus Typology,21,7,100,0,1,1.4000001
12-Torus Typology,21,8,50,86.60254,1,1.4000001
12-Torus Typology,21,9,50,-86.60254,1,1.4000001
12-Torus Typology,21,10,-50,86.60254,1,1.4000001
12-Torus Typology,21,11,-50,-86.60254,1,1.4000001
12-Torus Typology,22,0,-50,0,3,2.8666668
12-Torus Typology,22,1,50,0,3,2.8666668
12-Torus Typology,22,2,25,-42.5,3,2.8666668
12-Torus Typology,22,3,-25,-42.5,3,2.8666668
12-Torus Typology,22,4,25,42.5,3,2.8666668
12-Torus Typology,22,5,-25,42.5,3,2.8666668
12-Torus Typology,22,6,-100,0,1,1.4000001
12-Torus Typology,22,7,100,0,1,1.4000001
12-Torus Typology,22,8,50,86.60254,1,1.4000001
12-Torus Typology,22,9,50,-86.60254,1,1.4000001
12-Torus Typology,22,10,-50,86.60254,1,1.4000001
12-Torus Typology,22,11,-50,-86.60254,1,1.4000001
12-Torus Typology,23,0,-50,0,3,2.8666668
12-Torus Typology,23,1,50,0,3,2.8666668
12-Torus Typology,23,2,25,-42.5,3,2.8666668
12-Torus Typology,23,3,-25,-42.5,3,2.8666668
12-Torus Typology,23,4,25,42.5,3,2.8666668
12-Torus Typology,23,5,-25,42.5,3,2.8666668
12-Torus Typology,23,6,-100,0,1,1.4000001
12-Torus Typology,23,7,100,0,1,1.4000001
12-Torus Typology,23,8,50,86.60254,1,1.4000001
12-Torus Typology,23,9,50,-86.60254,1,1.4000001
12-Torus Typology,23,10,-50,86.60254,1,1.4000001
12-Torus Typology,23,11,-50,-86.60254,1,1.4000001
12-Torus Typology,24,0,-50,0,3,2.8666668
12-Torus Typology,24,1,50,0,3,2.8666668
12-Torus Typology,24,2,25,-42.5,3,2.8666668
12-Torus Typology,24,3,-25,-42.5,3,2.8666668
12-Torus Typology,24,4,25,42.5,3,2.8666668
12-Torus Typology,24,5,-25,42.5,3,2.8666668
12-Torus Typology,24,6,-100,0,1,1.4000001
12-Torus Typology,24,7,100,0,1,1.4000001
12-Torus Typology,24,8,50,86.60254,1,1.4000001
12-Torus Typology,24,9,50,-86.60254,1,1.4000001
12-Torus Typology,24,10,-50,86.60254,1,1.4000001
12-Torus Typology,24,11,-50,-86.60254,1,1.4000001
12-Torus Typology,25,0,-50,0,3,2.8666668
12-Torus Typology,25,1,50,0,3,2.8666668
12-Torus Typology,25,2,25,-42.5,3,2.8666668
12-Torus Typology,25,3,-25,-42.5,3,2.8666668
12-Torus Typology,25,4,25,42.5,3,2.8666668
12-Torus Typology,25,5,-25,42.5,3,2.8666668
12-Torus Typology,25,6,-100,0,1,1.4000001
12-Torus Typology,25,7,100,0,1,1.4000001
12-Torus Typology,25,8,50,86.60254,1,1.4000001
12-Torus Typology,25,9,50,-86.60254,1,1.4000001
12-Torus Typology,25,10,-50,86.60254,1,1.4000001
12-Torus Typology,25,11,-50,-86.60254,1,1.4000001
12-Torus Typology,26,0,-50,0,3,2.8666668
12-Torus Typology,26,1,50,0,3,2.8666668
12-Torus Typology,26,2,25,-42.5,3,2.8666668
12-Torus Typology,26,3,-25,-42.5,3,2.8666668
12-Torus Typology,26,4,25,42.5,3,2.8666668
12-Torus Typology,26,5,-25,42.5,3,2.8666668
12-Torus Typology,26,6,-100,0,1,1.4000001
12-Torus Typology,26,7,100,0,1,1.4000001
12-Torus Typology,26,8,50,86.60254,1,1.4000001
12-Torus Typology,26,9,50,-86.60254,1,1.4000001
12-Torus Typology,26,10,-50,86.60254,1,1.4000001
12-Torus Typology,26,11,-50,-86.60254,1,1.4000001
12-Torus Typology,27,0,-50,0,3,2.8666668
12-Torus Typology,27,1,50,0,3,2.8666668
12-Torus Typology,27,2,25,-42.5,3,2.8666668
12-Torus Typology,27,3,-25,-42.5,3,2.8666668
12-Torus Typology,27,4,25,42.5,3,2.8666668
12-Torus Typology,27,5,-25,42.5,3,2.8666668
12-Torus Typology,27,6,-100,0,1,1.4000001
12-Torus Typology,27,7,100,0,1,1.4000001
12-Torus Typology,27,8,50,86.60254,1,1.4000001
12-Torus Typology,27,9,50,-86.60254,1,1.4000001
12-Torus Typology,27,10,-50,86.60254,1,1.4000001
12-Torus Typology,27,11,-50,-86.60254,1,1.4000001
12-Torus Typology,28,0,-50,0,3,2.8666668
12-Torus Typology,28,1,50,0,3,2.8666668
12-Torus Typology,28,2,25,-42.5,3,2.8666668
12-Torus Typology,28,3,-25,-42.5,3,2.8666668
12-Torus Typology,28,4,25,42.5,3,2.8666668
12-Torus Typology,28,5,-25,42.5,3,2.8666668
12-Torus Typology,28,6,-100,0,1,1.4000001
12-Torus Typology,28,7,100,0,1,1.4000001
12-Torus Typology,28,8,50,86.60254,1,1.4000001
12-Torus Typology,28,9,50,-86.60254,1,1.4000001
12-Torus Typology,28,10,-50,86.60254,1,1.4000001
12-Torus Typology,28,11,-50,-86.60254,1,1.4000001
12-Torus Typology,29,0,-50,0,3,2.8666668
12-Torus Typology,29,1,50,0,3,2.8666668
12-Torus Typology,29,2,25,-42.5,3,2.8666668
12-Torus Typology,29,3,-25,-42.5,3,2.8666668
12-Torus Typology,29,4,25,42.5,3,2.8666668
12-Torus Typology,29,5,-25,42.5,3,2.8666668
12-Torus Typology,29,6,-100,0,1,1.4000001
12-Torus Typology,29,7,100,0,1,1.4000001
12-Torus Typology,29,8,50,86.60254,1,1.4000001
12-Torus Typology,29,9,50,-86.60254,1,1.4000001
12-Torus Typology,29,10,-50,86.60254,1,1.4000001
12-Torus Typology,29,11,-50,-86.60254,1,1.4000001
12-Torus Typology,30,0,-50,0,3,2.8666668
12-Torus Typology,30,1,50,0,3,2.8666668
12-Torus Typology,30,2,25,-42.5,3,2.8666668
12-Torus Typology,30,3,-25,-42.5,3,2.8666668
12-Torus Typology,30,4,25,42.5,3,2.8666668
12-Torus Typology,30,5,-25,42.5,3,2.8666668
12-Torus Typology,30,6,-100,0,1,1.4000001
12-Torus Typology,30,7,100,0,1,1.4000001
12-Torus Typology,30,8,50,86.60254,1,1.4000001
12-Torus Typology,30,9,50,-86.60254,1,1.4000001
12-Torus Typology,30,10,-50,86.60254,1,1.4000001
12-Torus Typology,30,11,-50,-86.60254,1,1.4000001
12-Torus Typology,31,0,-50,0,3,2.8666668
12-Torus Typology,31,1,50,0,3,2.8666668
12-Torus Typology,31,2,25,-42.5,3,2.8666668
12-Torus Typology,31,3,-25,-42.5,3,2.8666668
12-Torus Typology,31,4,25,42.5,3,2.8666668
12-Torus Typology,31,5,-25,42.5,3,2.8666668
12-Torus Typology,31,6,-100,0,1,1.4000001
12-Torus Typology,31,7,100,0,1,1.4000001
12-Torus Typology,31,8,50,86.60254,1,1.4000001
12-Torus Typology,31,9,50,-86.60254,1,1.4000001
12-Torus Typology,31,10,-50,86.60254,1,1.4000001
12-Torus Typology,31,11,-50,-86.60254,1,1.4000001
12-Torus Typology,32,0,-50,0,3,2.8666668
12-Torus Typology,32,1,50,0,3,2.8666668
12-Torus Typology,32,2,25,-42.5,3,2.8666668
12-Torus Typology,32,3,-25,-42.5,3,2.8666668
12-Torus Typology,32,4,25,42.5,3,2.8666668
12-Torus Typology,32,5,-25,42.5,3,2.8666668
12-Torus Typology,32,6,-100,0,1,1.4000001
12-Torus Typology,32,7,100,0,1,1.4000001
12-Torus Typology,32,8,50,86.60254,1,1.4000001
12-Torus Typology,32,9,50,-86.60254,1,1.4000001
12-Torus Typology,32,10,-50,86.60254,1,1.4000001
12-Torus Typology,32,11,-50,-86.60254,1,1.4000001
12-Torus Typology,33,0,-50,0,3,2.8666668
12-Torus Typology,33,1,50,0,3,2.8666668
12-Torus Typology,33,2,25,-42.5,3,2.8666668
12-Torus Typology,33,3,-25,-42.5,3,2.8666668
12-Torus Typology,33,4,25,42.5,3,2.8666668
12-Torus Typology,33,5,-25,42.5,3,2.8666668
12-Torus Typology,33,6,-100,0,1,1.4000001
12-Torus Typology,33,7,100,0,1,1.4000001
12-Torus Typology,33,8,50,86.60254,1,1.4000001
12-Torus Typology,33,9,50,-86.60254,1,1.4000001
12-Torus Typology,33,10,-50,86.60254,1,1.4000001
12-Torus Typology,33,11,-50,-86.60254,1,1.4000001
12-Torus Typology,34,0,-50,0,3,2.8666668
12-Torus Typology,34,1,50,0,3,2.8666668
12-Torus Typology,34,2,25,-42.5,3,2.8666668
12-Torus Typology,34,3,-25,-42.5,3,2.8666668
12-Torus Typology,34,4,25,42.5,3,2.8666668
12-Torus Typology,34,5,-25,42.5,3,2.8666668
12-Torus Typology,34,6,-100,0,1,1.4000001
12-Torus Typology,34,7,100,0,1,1.4000001
12-Torus Typology,34,8,50,86.60254,1,1.4000001
12-Torus Typology,34,9,50,-86.60254,1,1.4000001
12-Torus Typology,34,10,-50,86.60254,1,1.4000001
12-Torus Typology,34,11,-50,-86.60254,1,1.4000001
12-Torus Typology,35,0,-50,0,3,2.8666668
12-Torus Typology,35,1,50,0,3,2.8666668
12-Torus Typology,35,2,25,-42.5,3,2.8666668
12-Torus Typology,35,3,-25,-42.5,3,2.8666668
12-Torus Typology,35,4,25,42.5,3,2.8666668
12-Torus Typology,35,5,-25,42.5,3,2.8666668
12-Torus Typology,35,6,-100,0,1,1.4000001
12-Torus Typology,35,7,100,0,1,1.4000001
12-Torus Typology,35,8,50,86.60254,1,1.4000001
12-Torus Typology,35,9,50,-86.60254,1,1.4000001
12-Torus Typology,35,10,-50,86.60254,1,1.4000001
12-Torus Typology,35,11,-50,-86.60254,1,1.4000001
12-Torus Typology,36,0,-50,0,3,2.8666668
12-Torus Typology,36,1,50,0,3,2.8666668
12-Torus Typology,36,2,25,-42.5,3,2.8666668
12-Torus Typology,36,3,-25,-42.5,3,2.8666668
12-Torus Typology,36,4,25,42.5,3,2.8666668
12-Torus Typology,36,5,-25,42.5,3,2.8666668
12-Torus Typology,36,6,-100,0,1,1.4000001
12-Torus Typology,36,7,100,0,1,1.4000001
12-Torus Typology,36,8,50,86.60254,1,1.4000001
12-Torus Typology,36,9,50,-86.60254,1,1.4000001
12-Torus Typology,36,10,-50,86.60254,1,1.4000001
12-Torus Typology,36,11,-50,-86.60254,1,1.4000001
12-Torus Typology,37,0,-50,0,3,2.8666668
12-Torus Typology,37,1,50,0,3,2.8666668
12-Torus Typology,37,2,25,-42.5,3,2.8666668
12-Torus Typology,37,3,-25,-42.5,3,2.8666668
12-Torus Typology,37,4,25,42.5,3,2.8666668
12-Torus Typology,37,5,-25,42.5,3,2.8666668
12-Torus Typology,37,6,-100,0,1,1.4000001
12-Torus Typology,37,7,100,0,1,1.4000001
